Date,Visitor,G,Home,G,,Att.,LOG,Notes
1995-03-28,Los Angeles Kings,5,Calgary Flames,3,,,,
1995-03-28,Mighty Ducks of Anaheim,4,Detroit Red Wings,6,,,,
1995-03-28,New York Islanders,3,Pittsburgh Penguins,6,,,,
1995-03-28,Winnipeg Jets,5,San Jose Sharks,6,OT,,,
1995-03-29,St. Louis Blues,3,Chicago Blackhawks,1,,,,
1995-03-29,Hartford Whalers,4,Florida Panthers,4,OT,,,
1995-03-29,New Jersey Devils,4,Ottawa Senators,2,,,,
1995-03-29,Washington Capitals,4,Tampa Bay Lightning,2,,,,
1995-03-29,Los Angeles Kings,2,Vancouver Canucks,5,,,,
1995-03-30,Ottawa Senators,0,Buffalo Sabres,7,,,,
1995-03-30,Dallas Stars,2,Detroit Red Wings,3,,,,
1995-03-30,Winnipeg Jets,1,Mighty Ducks of Anaheim,3,,,,
1995-03-30,Boston Bruins,3,New York Islanders,2,,,,
1995-03-30,Quebec Nordiques,5,New York Rangers,4,,,,
1995-03-30,New Jersey Devils,4,Philadelphia Flyers,3,,,,
1995-03-31,Toronto Maple Leafs,3,Chicago Blackhawks,3,OT,,,
1995-03-31,Calgary Flames,6,Edmonton Oilers,2,,,,
1995-03-31,San Jose Sharks,1,St. Louis Blues,4,,,,
1995-03-31,Hartford Whalers,0,Tampa Bay Lightning,2,,,,
1995-03-31,Mighty Ducks of Anaheim,1,Vancouver Canucks,6,,,,
1995-03-31,Quebec Nordiques,4,Washington Capitals,6,,,,
1995-04-01,New York Rangers,3,Boston Bruins,2,,,,
1995-04-01,Detroit Red Wings,3,Dallas Stars,2,,,,
1995-04-01,Vancouver Canucks,5,Edmonton Oilers,1,,,,
1995-04-01,Winnipeg Jets,7,Los Angeles Kings,7,OT,,,
1995-04-01,Montreal Canadiens,1,New Jersey Devils,4,,,,
1995-04-01,Buffalo Sabres,5,New York Islanders,1,,,,
1995-04-01,Philadelphia Flyers,2,Pittsburgh Penguins,3,,,,
1995-04-02,Dallas Stars,2,Chicago Blackhawks,1,,,,
1995-04-02,St. Louis Blues,3,Detroit Red Wings,3,OT,,,
1995-04-02,San Jose Sharks,4,Mighty Ducks of Anaheim,5,,,,
1995-04-02,New York Rangers,2,Philadelphia Flyers,4,,,,
1995-04-02,Ottawa Senators,5,Quebec Nordiques,7,,,,
1995-04-02,Florida Panthers,4,Tampa Bay Lightning,1,,,,
1995-04-02,Boston Bruins,1,Washington Capitals,2,,,,
1995-04-03,Edmonton Oilers,2,Los Angeles Kings,7,,,,
1995-04-03,Montreal Canadiens,5,Ottawa Senators,4,,,,
1995-04-03,Toronto Maple Leafs,2,St. Louis Blues,5,,,,
1995-04-04,Hartford Whalers,3,Buffalo Sabres,6,,,,
1995-04-04,Chicago Blackhawks,2,Calgary Flames,3,,,,
1995-04-04,Tampa Bay Lightning,1,New Jersey Devils,1,OT,,,
1995-04-04,Washington Capitals,5,New York Islanders,4,,,,
1995-04-04,Dallas Stars,2,Vancouver Canucks,2,OT,,,
1995-04-05,New York Rangers,5,Florida Panthers,0,,,,
1995-04-05,Edmonton Oilers,3,Mighty Ducks of Anaheim,4,OT,,,
1995-04-05,Quebec Nordiques,5,Montreal Canadiens,6,,,,
1995-04-05,New Jersey Devils,2,Ottawa Senators,0,,,,
1995-04-05,Hartford Whalers,8,Pittsburgh Penguins,4,,,,
1995-04-05,Detroit Red Wings,5,San Jose Sharks,3,,,,
1995-04-05,St. Louis Blues,6,Toronto Maple Leafs,4,,,,
1995-04-05,Chicago Blackhawks,1,Winnipeg Jets,4,,,,
1995-04-06,Buffalo Sabres,1,Boston Bruins,1,OT,,,
1995-04-06,Dallas Stars,2,Los Angeles Kings,3,,,,
1995-04-06,Tampa Bay Lightning,4,Philadelphia Flyers,5,,,,
1995-04-06,Montreal Canadiens,2,Quebec Nordiques,3,,,,
1995-04-07,Los Angeles Kings,4,Calgary Flames,7,,,,
1995-04-07,Dallas Stars,2,Mighty Ducks of Anaheim,0,,,,
1995-04-07,New York Islanders,4,New York Rangers,3,,,,
1995-04-07,Edmonton Oilers,0,San Jose Sharks,5,,,,
1995-04-07,Detroit Red Wings,4,Toronto Maple Leafs,2,,,,
1995-04-07,Vancouver Canucks,4,Winnipeg Jets,7,,,,
1995-04-08,Tampa Bay Lightning,1,Boston Bruins,5,,,,
1995-04-08,Vancouver Canucks,4,Calgary Flames,2,,,,
1995-04-08,Buffalo Sabres,2,Hartford Whalers,4,,,,
1995-04-08,Pittsburgh Penguins,1,Montreal Canadiens,2,,,,
1995-04-08,Florida Panthers,2,New York Islanders,2,OT,,,
1995-04-08,Quebec Nordiques,2,Ottawa Senators,2,OT,,,
1995-04-08,Winnipeg Jets,3,Toronto Maple Leafs,4,,,,
1995-04-08,Philadelphia Flyers,3,Washington Capitals,1,,,,
1995-04-09,Boston Bruins,6,Buffalo Sabres,5,,,,
1995-04-09,Detroit Red Wings,4,Chicago Blackhawks,1,,,,
1995-04-09,San Jose Sharks,5,Edmonton Oilers,2,,,,
1995-04-09,Tampa Bay Lightning,3,Hartford Whalers,0,,,,
1995-04-09,Los Angeles Kings,1,Mighty Ducks of Anaheim,5,,,,
1995-04-09,New York Rangers,0,New Jersey Devils,2,,,,
1995-04-09,Dallas Stars,3,St. Louis Blues,2,,,,
1995-04-10,San Jose Sharks,3,Calgary Flames,8,,,,
1995-04-10,New Jersey Devils,1,Montreal Canadiens,2,,,,
1995-04-10,Pittsburgh Penguins,4,Ottawa Senators,3,,,,
1995-04-11,Detroit Red Wings,4,Dallas Stars,1,,,,
1995-04-11,Washington Capitals,1,Pittsburgh Penguins,3,,,,
1995-04-11,Winnipeg Jets,5,St. Louis Blues,7,,,,
1995-04-11,New York Islanders,2,Tampa Bay Lightning,5,,,,
1995-04-11,Mighty Ducks of Anaheim,0,Vancouver Canucks,5,,,,
1995-04-12,Quebec Nordiques,4,Boston Bruins,0,,,,
1995-04-12,San Jose Sharks,3,Chicago Blackhawks,2,,,,
1995-04-12,New York Islanders,3,Florida Panthers,1,,,,
1995-04-12,Ottawa Senators,2,Hartford Whalers,4,,,,
1995-04-12,Calgary Flames,4,Los Angeles Kings,1,,,,
1995-04-12,Buffalo Sabres,1,New York Rangers,3,,,,
1995-04-12,Montreal Canadiens,2,Philadelphia Flyers,3,,,,
1995-04-12,New Jersey Devils,2,Washington Capitals,1,,,,
1995-04-13,San Jose Sharks,0,Detroit Red Wings,3,,,,
1995-04-13,Calgary Flames,2,Mighty Ducks of Anaheim,4,,,,
1995-04-13,Edmonton Oilers,6,Vancouver Canucks,4,,,,
1995-04-13,St. Louis Blues,2,Winnipeg Jets,5,,,,
1995-04-14,Detroit Red Wings,3,Chicago Blackhawks,1,,,,
1995-04-14,Montreal Canadiens,3,Hartford Whalers,4,OT,,,
1995-04-14,New York Islanders,3,New Jersey Devils,6,,,,
1995-04-14,Boston Bruins,3,New York Rangers,5,,,,
1995-04-14,Tampa Bay Lightning,2,Philadelphia Flyers,3,,,,
1995-04-14,Buffalo Sabres,2,Quebec Nordiques,5,,,,
1995-04-14,Dallas Stars,1,Toronto Maple Leafs,2,,,,
1995-04-14,Florida Panthers,0,Washington Capitals,3,,,,
1995-04-15,Calgary Flames,4,Edmonton Oilers,2,,,,
1995-04-15,Vancouver Canucks,3,Mighty Ducks of Anaheim,1,,,,
1995-04-15,Boston Bruins,3,Montreal Canadiens,2,,,,
1995-04-15,Ottawa Senators,2,Pittsburgh Penguins,5,,,,
1995-04-15,Toronto Maple Leafs,1,Winnipeg Jets,5,,,,
1995-04-16,Ottawa Senators,1,Buffalo Sabres,2,,,,
1995-04-16,Chicago Blackhawks,0,Dallas Stars,2,,,,
1995-04-16,Tampa Bay Lightning,1,Florida Panthers,4,,,,
1995-04-16,Hartford Whalers,2,New Jersey Devils,3,,,,
1995-04-16,New York Rangers,3,New York Islanders,2,,,,
1995-04-16,Pittsburgh Penguins,3,Philadelphia Flyers,4,OT,,,
1995-04-16,Washington Capitals,2,Quebec Nordiques,4,,,,
1995-04-16,Los Angeles Kings,0,San Jose Sharks,2,,,,
1995-04-16,Detroit Red Wings,5,St. Louis Blues,6,,,,
1995-04-17,Los Angeles Kings,2,Calgary Flames,5,,,,
1995-04-17,Toronto Maple Leafs,3,Chicago Blackhawks,1,,,,
1995-04-17,Vancouver Canucks,2,Dallas Stars,2,OT,,,
1995-04-17,San Jose Sharks,0,Mighty Ducks of Anaheim,3,,,,
1995-04-17,Washington Capitals,2,Montreal Canadiens,5,,,,
1995-04-17,Edmonton Oilers,6,Winnipeg Jets,5,,,,
1995-04-18,Hartford Whalers,2,Buffalo Sabres,1,,,,
1995-04-18,Philadelphia Flyers,3,Florida Panthers,1,,,,
1995-04-18,Quebec Nordiques,2,New York Islanders,5,,,,
1995-04-18,New York Rangers,5,Pittsburgh Penguins,6,,,,
1995-04-18,Vancouver Canucks,1,St. Louis Blues,4,,,,
1995-04-18,New Jersey Devils,2,Tampa Bay Lightning,3,,,,
1995-04-19,Buffalo Sabres,1,Boston Bruins,4,,,,
1995-04-19,St. Louis Blues,2,Chicago Blackhawks,2,OT,,,
1995-04-19,San Jose Sharks,5,Dallas Stars,5,OT,,,
1995-04-19,Winnipeg Jets,5,Detroit Red Wings,5,OT,,,
1995-04-19,Los Angeles Kings,0,Edmonton Oilers,2,,,,
1995-04-19,Ottawa Senators,1,Montreal Canadiens,4,,,,
1995-04-19,Mighty Ducks of Anaheim,2,Toronto Maple Leafs,3,,,,
1995-04-20,New Jersey Devils,0,Florida Panthers,1,,,,
1995-04-20,Hartford Whalers,2,New York Rangers,3,,,,
1995-04-20,Boston Bruins,6,Ottawa Senators,5,,,,
1995-04-20,New York Islanders,1,Philadelphia Flyers,2,,,,
1995-04-20,Quebec Nordiques,2,Tampa Bay Lightning,5,,,,
1995-04-20,Calgary Flames,2,Vancouver Canucks,2,OT,,,
1995-04-21,Winnipeg Jets,2,Chicago Blackhawks,1,,,,
1995-04-21,Mighty Ducks of Anaheim,5,Detroit Red Wings,6,,,,
1995-04-21,Edmonton Oilers,3,Los Angeles Kings,3,OT,,,
1995-04-21,Toronto Maple Leafs,1,St. Louis Blues,3,,,,
1995-04-21,Hartford Whalers,3,Washington Capitals,6,,,,
1995-04-22,Toronto Maple Leafs,4,Dallas Stars,6,,,,
1995-04-22,Quebec Nordiques,2,Florida Panthers,4,,,,
1995-04-22,Tampa Bay Lightning,1,Montreal Canadiens,3,,,,
1995-04-22,Philadelphia Flyers,4,New Jersey Devils,3,OT,,,
1995-04-22,Ottawa Senators,3,New York Islanders,2,,,,
1995-04-22,Washington Capitals,2,Pittsburgh Penguins,1,,,,
1995-04-22,Edmonton Oilers,1,Vancouver Canucks,6,,,,
1995-04-23,New York Rangers,4,Boston Bruins,5,,,,
1995-04-23,Philadelphia Flyers,2,Buffalo Sabres,4,,,,
1995-04-23,Winnipeg Jets,2,Dallas Stars,5,,,,
1995-04-23,Pittsburgh Penguins,4,Hartford Whalers,2,,,,
1995-04-23,Mighty Ducks of Anaheim,2,Los Angeles Kings,2,OT,,,
1995-04-23,Detroit Red Wings,5,San Jose Sharks,1,,,,
1995-04-23,Chicago Blackhawks,2,St. Louis Blues,2,OT,,,
1995-04-24,Calgary Flames,1,Mighty Ducks of Anaheim,2,,,,
1995-04-24,Hartford Whalers,4,Montreal Canadiens,3,,,,
1995-04-24,Boston Bruins,3,New York Islanders,5,,,,
1995-04-24,Washington Capitals,4,New York Rangers,5,,,,
1995-04-24,Florida Panthers,5,Ottawa Senators,1,,,,
1995-04-24,Buffalo Sabres,3,Tampa Bay Lightning,1,,,,
1995-04-25,Vancouver Canucks,3,Chicago Blackhawks,4,OT,,,
1995-04-25,St. Louis Blues,8,Dallas Stars,4,,,,
1995-04-25,Detroit Red Wings,1,Los Angeles Kings,5,,,,
1995-04-25,Calgary Flames,3,San Jose Sharks,2,,,,
1995-04-25,Edmonton Oilers,5,Winnipeg Jets,3,,,,
1995-04-26,Hartford Whalers,0,Boston Bruins,1,,,,
1995-04-26,Florida Panthers,0,Buffalo Sabres,5,,,,
1995-04-26,San Jose Sharks,5,Mighty Ducks of Anaheim,2,,,,
1995-04-26,Pittsburgh Penguins,3,New Jersey Devils,3,OT,,,
1995-04-26,Tampa Bay Lightning,4,New York Rangers,6,,,,
1995-04-26,Ottawa Senators,5,Philadelphia Flyers,2,,,,
1995-04-26,Montreal Canadiens,1,Quebec Nordiques,1,OT,,,
1995-04-26,Vancouver Canucks,2,Toronto Maple Leafs,5,,,,
1995-04-26,New York Islanders,5,Washington Capitals,6,,,,
1995-04-27,Dallas Stars,1,Chicago Blackhawks,5,,,,
1995-04-27,St. Louis Blues,2,Edmonton Oilers,3,OT,,,
1995-04-27,Tampa Bay Lightning,1,Ottawa Senators,6,,,,
1995-04-27,Detroit Red Wings,3,Winnipeg Jets,4,,,,
1995-04-28,Philadelphia Flyers,4,Hartford Whalers,3,,,,
1995-04-28,Florida Panthers,1,New Jersey Devils,3,,,,
1995-04-28,New York Islanders,4,New York Rangers,2,,,,
1995-04-28,Boston Bruins,1,Pittsburgh Penguins,4,,,,
1995-04-28,Los Angeles Kings,0,San Jose Sharks,4,,,,
1995-04-28,St. Louis Blues,1,Vancouver Canucks,3,,,,
1995-04-28,Buffalo Sabres,1,Washington Capitals,5,,,,
1995-04-29,Toronto Maple Leafs,2,Calgary Flames,2,OT,,,
1995-04-29,Dallas Stars,2,Detroit Red Wings,4,,,,
1995-04-29,Winnipeg Jets,5,Edmonton Oilers,1,,,,
1995-04-29,Buffalo Sabres,3,Montreal Canadiens,3,OT,,,
1995-04-29,New York Islanders,3,Ottawa Senators,4,,,,
1995-04-29,Tampa Bay Lightning,1,Quebec Nordiques,4,,,,
1995-04-30,Pittsburgh Penguins,2,Boston Bruins,5,,,,
1995-04-30,Chicago Blackhawks,4,Detroit Red Wings,0,,,,
1995-04-30,Washington Capitals,2,Florida Panthers,2,OT,,,
1995-04-30,Mighty Ducks of Anaheim,1,Los Angeles Kings,2,,,,
1995-04-30,Quebec Nordiques,2,New Jersey Devils,4,,,,
1995-04-30,New York Rangers,2,Philadelphia Flyers,0,,,,
1995-04-30,St. Louis Blues,4,San Jose Sharks,3,,,,
1995-04-30,Calgary Flames,4,Vancouver Canucks,6,,,,
1995-05-01,Ottawa Senators,4,Boston Bruins,5,,,,
1995-05-01,Montreal Canadiens,0,Buffalo Sabres,2,,,,
1995-05-01,Winnipeg Jets,2,Chicago Blackhawks,3,,,,
1995-05-01,Toronto Maple Leafs,6,Edmonton Oilers,5,,,,
1995-05-01,St. Louis Blues,5,Mighty Ducks of Anaheim,3,,,,
1995-05-01,Dallas Stars,1,San Jose Sharks,3,,,,
1995-05-02,Philadelphia Flyers,2,New York Islanders,0,,,,
1995-05-02,Florida Panthers,4,New York Rangers,3,,,,
1995-05-02,Los Angeles Kings,2,Winnipeg Jets,1,,,,
1995-05-02,Pittsburgh Penguins,2,Washington Capitals,7,,,,
1995-05-03,New Jersey Devils,4,Buffalo Sabres,5,,,,
1995-05-03,Edmonton Oilers,3,Calgary Flames,5,,,,
1995-05-03,Los Angeles Kings,1,Chicago Blackhawks,5,,,,
1995-05-03,Toronto Maple Leafs,1,Mighty Ducks of Anaheim,6,,,,
1995-05-03,Boston Bruins,4,Montreal Canadiens,2,,,,
1995-05-03,Florida Panthers,4,Pittsburgh Penguins,3,,,,
1995-05-03,Hartford Whalers,1,Quebec Nordiques,4,,,,
1995-05-03,Vancouver Canucks,3,San Jose Sharks,3,OT,,,
1995-05-03,Detroit Red Wings,3,St. Louis Blues,2,,,,
1995-05-03,Ottawa Senators,4,Tampa Bay Lightning,3,,,,
