Date,Visitor,G,Home,G,,Att.,LOG,Notes
1995-10-29,Washington Capitals,3,St. Louis Blues,1,,,,
1995-10-30,Colorado Avalanche,6,Dallas Stars,1,,,,
1995-10-30,San Jose Sharks,3,Vancouver Canucks,4,,,,
1995-10-30,Detroit Red Wings,2,Winnipeg Jets,3,,,,
1995-10-31,Montreal Canadiens,3,Boston Bruins,1,,,,
1995-10-31,New Jersey Devils,1,Edmonton Oilers,2,,,,
1995-10-31,New York Islanders,5,Florida Panthers,4,OT,,,
1995-10-31,Calgary Flames,2,Los Angeles Kings,1,,,,
1995-10-31,Tampa Bay Lightning,2,Philadelphia Flyers,2,OT,,,
1995-10-31,New York Rangers,5,San Jose Sharks,3,,,,
1995-11-01,Detroit Red Wings,1,Buffalo Sabres,2,,,,
1995-11-01,Calgary Flames,1,Colorado Avalanche,6,,,,
1995-11-01,Chicago Blackhawks,1,Dallas Stars,1,OT,,,
1995-11-01,St. Louis Blues,0,Mighty Ducks of Anaheim,3,,,,
1995-11-01,Tampa Bay Lightning,0,Pittsburgh Penguins,10,,,,
1995-11-01,Edmonton Oilers,3,Vancouver Canucks,3,OT,,,
1995-11-01,Toronto Maple Leafs,4,Winnipeg Jets,2,,,,
1995-11-01,Montreal Canadiens,2,Washington Capitals,5,,,,
1995-11-02,Detroit Red Wings,6,Boston Bruins,5,OT,,,
1995-11-02,Ottawa Senators,5,Hartford Whalers,0,,,,
1995-11-02,New York Rangers,3,Los Angeles Kings,5,,,,
1995-11-02,Florida Panthers,2,Philadelphia Flyers,1,,,,
1995-11-02,New Jersey Devils,3,San Jose Sharks,3,OT,,,
1995-11-03,Pittsburgh Penguins,3,Buffalo Sabres,3,OT,,,
1995-11-03,New York Rangers,4,Mighty Ducks of Anaheim,7,,,,
1995-11-03,New York Islanders,3,Tampa Bay Lightning,5,,,,
1995-11-03,Toronto Maple Leafs,4,Vancouver Canucks,4,OT,,,
1995-11-03,Colorado Avalanche,5,Winnipeg Jets,2,,,,
1995-11-03,Florida Panthers,3,Washington Capitals,2,,,,
1995-11-04,Vancouver Canucks,4,Calgary Flames,4,OT,,,
1995-11-04,Dallas Stars,1,Detroit Red Wings,5,,,,
1995-11-04,Toronto Maple Leafs,3,Edmonton Oilers,3,OT,,,
1995-11-04,New Jersey Devils,4,Los Angeles Kings,2,,,,
1995-11-04,Boston Bruins,1,Montreal Canadiens,4,,,,
1995-11-04,Washington Capitals,3,New York Islanders,2,,,,
1995-11-04,Hartford Whalers,5,Ottawa Senators,4,,,,
1995-11-04,Philadelphia Flyers,4,Pittsburgh Penguins,7,,,,
1995-11-04,St. Louis Blues,3,San Jose Sharks,7,,,,
1995-11-05,Winnipeg Jets,4,Buffalo Sabres,3,,,,
1995-11-05,Colorado Avalanche,7,Chicago Blackhawks,3,,,,
1995-11-05,Tampa Bay Lightning,1,Florida Panthers,4,,,,
1995-11-05,New Jersey Devils,1,Mighty Ducks of Anaheim,6,,,,
1995-11-05,Hartford Whalers,1,Philadelphia Flyers,6,,,,
1995-11-06,Calgary Flames,2,New York Rangers,4,,,,
1995-11-07,Edmonton Oilers,2,Detroit Red Wings,4,,,,
1995-11-07,Philadelphia Flyers,2,Florida Panthers,4,,,,
1995-11-07,San Jose Sharks,3,Hartford Whalers,7,,,,
1995-11-07,Vancouver Canucks,5,New York Islanders,2,,,,
1995-11-07,Los Angeles Kings,1,St. Louis Blues,0,,,,
1995-11-07,Mighty Ducks of Anaheim,3,Toronto Maple Leafs,6,,,,
1995-11-07,Boston Bruins,4,Washington Capitals,3,,,,
1995-11-08,San Jose Sharks,2,Buffalo Sabres,7,,,,
1995-11-08,Los Angeles Kings,3,Dallas Stars,3,OT,,,
1995-11-08,Mighty Ducks of Anaheim,3,Montreal Canadiens,2,OT,,,
1995-11-08,Calgary Flames,2,New Jersey Devils,1,,,,
1995-11-08,Tampa Bay Lightning,4,New York Rangers,5,,,,
1995-11-08,Pittsburgh Penguins,7,Ottawa Senators,1,,,,
1995-11-09,Ottawa Senators,3,Boston Bruins,4,,,,
1995-11-09,Vancouver Canucks,2,Chicago Blackhawks,5,,,,
1995-11-09,Dallas Stars,1,Colorado Avalanche,1,OT,,,
1995-11-09,Edmonton Oilers,1,Florida Panthers,2,,,,
1995-11-09,Calgary Flames,1,Philadelphia Flyers,3,,,,
1995-11-10,New York Islanders,1,New York Rangers,4,,,,
1995-11-10,Pittsburgh Penguins,9,San Jose Sharks,1,,,,
1995-11-10,Winnipeg Jets,2,St. Louis Blues,3,,,,
1995-11-10,Edmonton Oilers,4,Tampa Bay Lightning,3,OT,,,
1995-11-10,Washington Capitals,1,Toronto Maple Leafs,6,,,,
1995-11-11,Toronto Maple Leafs,3,Boston Bruins,1,,,,
1995-11-11,Montreal Canadiens,4,Calgary Flames,0,,,,
1995-11-11,Buffalo Sabres,1,Florida Panthers,4,,,,
1995-11-11,New York Rangers,4,Hartford Whalers,1,,,,
1995-11-11,Pittsburgh Penguins,2,Los Angeles Kings,3,,,,
1995-11-11,Philadelphia Flyers,2,New Jersey Devils,4,,,,
1995-11-11,St. Louis Blues,4,New York Islanders,1,,,,
1995-11-11,Mighty Ducks of Anaheim,3,Ottawa Senators,2,,,,
1995-11-11,Detroit Red Wings,5,San Jose Sharks,2,,,,
1995-11-11,Colorado Avalanche,8,Vancouver Canucks,4,,,,
1995-11-11,Chicago Blackhawks,4,Washington Capitals,1,,,,
1995-11-12,Edmonton Oilers,4,Chicago Blackhawks,4,OT,,,
1995-11-12,New Jersey Devils,3,Philadelphia Flyers,2,,,,
1995-11-12,Buffalo Sabres,6,Tampa Bay Lightning,4,,,,
1995-11-12,Montreal Canadiens,4,Vancouver Canucks,2,,,,
1995-11-13,Los Angeles Kings,4,Mighty Ducks of Anaheim,2,,,,
1995-11-14,Edmonton Oilers,2,Calgary Flames,4,,,,
1995-11-14,Toronto Maple Leafs,2,Florida Panthers,5,,,,
1995-11-14,Detroit Red Wings,6,Los Angeles Kings,5,,,,
1995-11-14,Hartford Whalers,0,New Jersey Devils,1,,,,
1995-11-14,Dallas Stars,2,Pittsburgh Penguins,4,,,,
1995-11-14,New York Islanders,5,San Jose Sharks,3,,,,
1995-11-14,New York Rangers,1,St. Louis Blues,1,OT,,,
1995-11-14,Boston Bruins,3,Tampa Bay Lightning,5,,,,
1995-11-14,Chicago Blackhawks,5,Winnipeg Jets,6,OT,,,
1995-11-14,Philadelphia Flyers,2,Washington Capitals,2,OT,,,
1995-11-15,Dallas Stars,1,Buffalo Sabres,2,,,,
1995-11-15,Montreal Canadiens,4,Edmonton Oilers,1,,,,
1995-11-15,Ottawa Senators,2,Hartford Whalers,3,,,,
1995-11-15,Colorado Avalanche,3,Mighty Ducks of Anaheim,7,,,,
1995-11-16,New Jersey Devils,2,Boston Bruins,2,OT,,,
1995-11-16,New York Rangers,1,Chicago Blackhawks,3,,,,
1995-11-16,Vancouver Canucks,2,Florida Panthers,2,OT,,,
1995-11-16,New York Islanders,2,Los Angeles Kings,9,,,,
1995-11-16,Ottawa Senators,3,Philadelphia Flyers,5,,,,
1995-11-16,San Jose Sharks,1,St. Louis Blues,3,,,,
1995-11-16,Toronto Maple Leafs,5,Tampa Bay Lightning,4,OT,,,
1995-11-17,Colorado Avalanche,5,Calgary Flames,3,,,,
1995-11-17,San Jose Sharks,1,Dallas Stars,2,,,,
1995-11-17,Detroit Red Wings,5,Edmonton Oilers,4,,,,
1995-11-17,New York Islanders,1,Mighty Ducks of Anaheim,2,OT,,,
1995-11-17,New York Rangers,3,Winnipeg Jets,6,,,,
1995-11-17,Pittsburgh Penguins,3,Washington Capitals,2,OT,,,
1995-11-18,St. Louis Blues,2,Boston Bruins,5,,,,
1995-11-18,Calgary Flames,2,Colorado Avalanche,5,,,,
1995-11-18,Philadelphia Flyers,4,Hartford Whalers,2,,,,
1995-11-18,Florida Panthers,2,Los Angeles Kings,3,,,,
1995-11-18,Ottawa Senators,1,Montreal Canadiens,5,,,,
1995-11-18,Buffalo Sabres,5,New Jersey Devils,4,,,,
1995-11-18,Washington Capitals,0,Pittsburgh Penguins,3,,,,
1995-11-18,Vancouver Canucks,4,Tampa Bay Lightning,5,OT,,,
1995-11-18,Winnipeg Jets,1,Toronto Maple Leafs,2,,,,
1995-11-19,Ottawa Senators,0,Buffalo Sabres,6,,,,
1995-11-19,San Jose Sharks,3,Chicago Blackhawks,2,,,,
1995-11-19,Florida Panthers,4,Mighty Ducks of Anaheim,3,,,,
1995-11-19,Vancouver Canucks,2,Philadelphia Flyers,3,OT,,,
1995-11-20,Colorado Avalanche,3,Edmonton Oilers,3,OT,,,
1995-11-20,Hartford Whalers,3,Montreal Canadiens,4,OT,,,
1995-11-21,Winnipeg Jets,4,Boston Bruins,5,,,,
1995-11-21,Mighty Ducks of Anaheim,3,Calgary Flames,2,,,,
1995-11-21,New Jersey Devils,3,Florida Panthers,4,,,,
1995-11-21,Pittsburgh Penguins,4,New York Rangers,9,,,,
1995-11-21,Los Angeles Kings,2,Philadelphia Flyers,5,,,,
1995-11-21,St. Louis Blues,2,Toronto Maple Leafs,5,,,,
1995-11-21,San Jose Sharks,2,Washington Capitals,3,,,,
1995-11-22,Chicago Blackhawks,2,Colorado Avalanche,6,,,,
1995-11-22,Vancouver Canucks,3,Dallas Stars,4,,,,
1995-11-22,San Jose Sharks,2,Detroit Red Wings,5,,,,
1995-11-22,Mighty Ducks of Anaheim,0,Edmonton Oilers,2,,,,
1995-11-22,Montreal Canadiens,2,Hartford Whalers,4,,,,
1995-11-22,Los Angeles Kings,2,New York Islanders,5,,,,
1995-11-22,Winnipeg Jets,3,Ottawa Senators,1,,,,
1995-11-22,New York Rangers,4,Pittsburgh Penguins,3,,,,
1995-11-22,New Jersey Devils,1,Tampa Bay Lightning,3,,,,
1995-11-23,Vancouver Canucks,3,St. Louis Blues,2,,,,
1995-11-24,Los Angeles Kings,1,Boston Bruins,2,,,,
1995-11-24,New York Islanders,1,Buffalo Sabres,1,OT,,,
1995-11-24,Edmonton Oilers,5,Calgary Flames,2,,,,
1995-11-24,Chicago Blackhawks,5,Mighty Ducks of Anaheim,4,OT,,,
1995-11-24,Detroit Red Wings,1,Philadelphia Flyers,4,,,,
1995-11-24,Hartford Whalers,4,Toronto Maple Leafs,0,,,,
1995-11-24,Tampa Bay Lightning,2,Washington Capitals,1,,,,
1995-11-25,New Jersey Devils,0,Dallas Stars,2,,,,
1995-11-25,New York Rangers,0,Detroit Red Wings,2,,,,
1995-11-25,Washington Capitals,4,Hartford Whalers,2,,,,
1995-11-25,Colorado Avalanche,2,Montreal Canadiens,2,OT,,,
1995-11-25,Tampa Bay Lightning,2,New York Islanders,1,,,,
1995-11-25,Boston Bruins,3,Ottawa Senators,3,OT,,,
1995-11-25,Buffalo Sabres,3,Pittsburgh Penguins,5,,,,
1995-11-25,Vancouver Canucks,2,San Jose Sharks,7,,,,
1995-11-25,Toronto Maple Leafs,2,St. Louis Blues,2,OT,,,
1995-11-26,Chicago Blackhawks,2,Calgary Flames,2,OT,,,
1995-11-26,Los Angeles Kings,1,Florida Panthers,5,,,,
1995-11-26,Edmonton Oilers,0,Winnipeg Jets,4,,,,
1995-11-27,New Jersey Devils,1,New York Rangers,1,OT,,,
1995-11-27,Buffalo Sabres,2,St. Louis Blues,0,,,,
1995-11-27,Los Angeles Kings,0,Tampa Bay Lightning,2,,,,
1995-11-28,Montreal Canadiens,2,Detroit Red Wings,3,,,,
1995-11-28,Chicago Blackhawks,5,Edmonton Oilers,3,,,,
1995-11-28,Colorado Avalanche,7,New York Islanders,3,,,,
1995-11-28,Ottawa Senators,2,Pittsburgh Penguins,7,,,,
1995-11-28,Toronto Maple Leafs,3,Winnipeg Jets,4,,,,
1995-11-29,Philadelphia Flyers,2,Florida Panthers,1,OT,,,
1995-11-29,Washington Capitals,2,Mighty Ducks of Anaheim,2,OT,,,
1995-11-29,Colorado Avalanche,3,New Jersey Devils,4,OT,,,
1995-11-29,Buffalo Sabres,3,New York Rangers,5,,,,
1995-11-29,Calgary Flames,5,San Jose Sharks,3,,,,
1995-11-29,Montreal Canadiens,4,St. Louis Blues,5,,,,
1995-11-29,Hartford Whalers,2,Tampa Bay Lightning,2,OT,,,
1995-11-29,Chicago Blackhawks,2,Vancouver Canucks,2,OT,,,
1995-11-30,Pittsburgh Penguins,9,Boston Bruins,6,,,,
1995-11-30,Washington Capitals,2,Los Angeles Kings,3,,,,
1995-11-30,New York Islanders,5,Ottawa Senators,3,,,,
1995-11-30,Toronto Maple Leafs,2,Philadelphia Flyers,3,,,,
1995-11-30,St. Louis Blues,4,Winnipeg Jets,1,,,,
1995-12-01,Hartford Whalers,1,Buffalo Sabres,2,,,,
1995-12-01,Mighty Ducks of Anaheim,2,Detroit Red Wings,5,,,,
1995-12-01,Calgary Flames,8,Edmonton Oilers,2,,,,
1995-12-01,Tampa Bay Lightning,1,New Jersey Devils,5,,,,
1995-12-01,Colorado Avalanche,3,New York Rangers,5,,,,
1995-12-01,Florida Panthers,1,Pittsburgh Penguins,2,,,,
1995-12-01,San Jose Sharks,2,Vancouver Canucks,7,,,,
1995-12-02,Buffalo Sabres,4,Boston Bruins,6,,,,
1995-12-02,St. Louis Blues,7,Edmonton Oilers,3,,,,
1995-12-02,Florida Panthers,5,Hartford Whalers,3,,,,
1995-12-02,Dallas Stars,2,Los Angeles Kings,2,OT,,,
1995-12-02,Detroit Red Wings,11,Montreal Canadiens,1,,,,
1995-12-02,New Jersey Devils,1,New York Islanders,4,,,,
1995-12-02,New York Rangers,4,Ottawa Senators,2,,,,
1995-12-02,Washington Capitals,3,San Jose Sharks,5,,,,
1995-12-02,Mighty Ducks of Anaheim,4,Toronto Maple Leafs,4,OT,,,
1995-12-02,Chicago Blackhawks,2,Winnipeg Jets,2,OT,,,
1995-12-03,Dallas Stars,7,Colorado Avalanche,6,,,,
1995-12-03,Boston Bruins,1,Philadelphia Flyers,6,,,,
1995-12-03,Pittsburgh Penguins,5,Tampa Bay Lightning,4,,,,
1995-12-03,Calgary Flames,2,Winnipeg Jets,5,,,,
1995-12-04,Mighty Ducks of Anaheim,1,New York Rangers,5,,,,
1995-12-05,Dallas Stars,4,Boston Bruins,6,,,,
1995-12-05,St. Louis Blues,1,Calgary Flames,1,OT,,,
1995-12-05,San Jose Sharks,2,Colorado Avalanche,12,,,,
1995-12-05,Philadelphia Flyers,3,Detroit Red Wings,5,,,,
1995-12-05,Pittsburgh Penguins,6,New York Islanders,3,,,,
1995-12-05,Ottawa Senators,1,Toronto Maple Leafs,4,,,,
1995-12-05,Edmonton Oilers,2,Vancouver Canucks,6,,,,
1995-12-05,Florida Panthers,4,Washington Capitals,3,,,,
1995-12-06,New York Islanders,4,Hartford Whalers,7,,,,
1995-12-06,Winnipeg Jets,3,Los Angeles Kings,6,,,,
1995-12-06,New Jersey Devils,2,Montreal Canadiens,4,,,,
1995-12-06,Chicago Blackhawks,5,New York Rangers,5,OT,,,
1995-12-06,Mighty Ducks of Anaheim,1,Tampa Bay Lightning,2,,,,
1995-12-07,Ottawa Senators,5,Chicago Blackhawks,2,,,,
1995-12-07,Edmonton Oilers,5,Colorado Avalanche,3,,,,
1995-12-07,Dallas Stars,1,Detroit Red Wings,3,,,,
1995-12-07,Mighty Ducks of Anaheim,3,Florida Panthers,3,OT,,,
1995-12-07,Toronto Maple Leafs,2,New Jersey Devils,1,,,,
1995-12-07,Buffalo Sabres,3,Philadelphia Flyers,7,,,,
1995-12-07,Montreal Canadiens,5,Pittsburgh Penguins,7,,,,
1995-12-07,Winnipeg Jets,3,San Jose Sharks,5,,,,
1995-12-08,Washington Capitals,2,Buffalo Sabres,2,OT,,,
1995-12-08,Detroit Red Wings,1,New York Rangers,2,OT,,,
1995-12-08,Boston Bruins,1,Tampa Bay Lightning,3,,,,
1995-12-08,St. Louis Blues,6,Vancouver Canucks,3,,,,
1995-12-09,Vancouver Canucks,4,Calgary Flames,3,,,,
1995-12-09,Boston Bruins,1,Florida Panthers,3,,,,
1995-12-09,St. Louis Blues,2,Los Angeles Kings,1,,,,
1995-12-09,New York Rangers,2,Montreal Canadiens,2,OT,,,
1995-12-09,New York Islanders,2,New Jersey Devils,4,,,,
1995-12-09,Colorado Avalanche,7,Ottawa Senators,3,,,,
1995-12-09,Hartford Whalers,0,Pittsburgh Penguins,6,,,,
1995-12-09,Edmonton Oilers,4,San Jose Sharks,2,,,,
1995-12-09,Dallas Stars,1,Toronto Maple Leafs,3,,,,
1995-12-10,Hartford Whalers,1,Chicago Blackhawks,4,,,,
1995-12-10,Edmonton Oilers,3,Mighty Ducks of Anaheim,1,,,,
1995-12-10,New York Islanders,6,Philadelphia Flyers,2,,,,
1995-12-10,Washington Capitals,6,Winnipeg Jets,1,,,,
1995-12-11,Tampa Bay Lightning,6,Buffalo Sabres,1,,,,
1995-12-11,Los Angeles Kings,2,Calgary Flames,6,,,,
1995-12-11,Florida Panthers,2,New Jersey Devils,1,,,,
1995-12-11,Dallas Stars,2,New York Rangers,3,,,,
1995-12-11,Colorado Avalanche,5,Toronto Maple Leafs,1,,,,
1995-12-12,Florida Panthers,3,New York Islanders,1,,,,
1995-12-12,Ottawa Senators,1,San Jose Sharks,2,,,,
1995-12-12,Detroit Red Wings,5,St. Louis Blues,2,,,,
1995-12-12,Montreal Canadiens,6,Winnipeg Jets,5,,,,
1995-12-13,Colorado Avalanche,3,Buffalo Sabres,4,,,,
1995-12-13,Calgary Flames,8,Dallas Stars,4,,,,
1995-12-13,Chicago Blackhawks,1,Detroit Red Wings,3,,,,
1995-12-13,Vancouver Canucks,2,Edmonton Oilers,2,OT,,,
1995-12-13,Tampa Bay Lightning,3,Hartford Whalers,2,,,,
1995-12-13,Ottawa Senators,2,Los Angeles Kings,6,,,,
1995-12-13,Pittsburgh Penguins,3,Mighty Ducks of Anaheim,6,,,,
1995-12-13,Boston Bruins,2,New York Rangers,4,,,,
1995-12-14,Florida Panthers,4,Boston Bruins,6,,,,
1995-12-14,Tampa Bay Lightning,0,Philadelphia Flyers,4,,,,
1995-12-14,Toronto Maple Leafs,4,San Jose Sharks,1,,,,
1995-12-14,Calgary Flames,3,St. Louis Blues,3,OT,,,
1995-12-14,New York Islanders,3,Washington Capitals,4,OT,,,
1995-12-15,New York Rangers,4,Buffalo Sabres,5,,,,
1995-12-15,Montreal Canadiens,4,Chicago Blackhawks,1,,,,
1995-12-15,Pittsburgh Penguins,5,Dallas Stars,1,,,,
1995-12-15,New Jersey Devils,1,Detroit Red Wings,3,,,,
1995-12-15,Colorado Avalanche,2,Hartford Whalers,4,,,,
1995-12-15,Ottawa Senators,2,Mighty Ducks of Anaheim,4,,,,
1995-12-15,Edmonton Oilers,4,Winnipeg Jets,9,,,,
1995-12-16,Calgary Flames,3,Boston Bruins,6,,,,
1995-12-16,Toronto Maple Leafs,6,Los Angeles Kings,3,,,,
1995-12-16,Philadelphia Flyers,4,Montreal Canadiens,2,,,,
1995-12-16,Buffalo Sabres,3,New Jersey Devils,2,,,,
