Date,Visitor,G,Home,G,,Att.,LOG,Notes
1989-11-01,Philadelphia Flyers,5,Detroit Red Wings,5,OT,,,
1989-11-01,New Jersey Devils,6,Edmonton Oilers,6,OT,,,
1989-11-01,St. Louis Blues,5,Hartford Whalers,3,,,,
1989-11-02,Los Angeles Kings,4,Boston Bruins,5,OT,,,
1989-11-02,Minnesota North Stars,3,Chicago Blackhawks,4,OT,,,
1989-11-02,Buffalo Sabres,4,Montreal Canadiens,3,,,,
1989-11-02,Quebec Nordiques,1,New York Rangers,6,,,,
1989-11-02,New York Islanders,2,Pittsburgh Penguins,5,,,,
1989-11-03,Hartford Whalers,4,Detroit Red Wings,3,,,,
1989-11-03,Calgary Flames,2,Edmonton Oilers,5,,,,
1989-11-03,Winnipeg Jets,3,Vancouver Canucks,2,,,,
1989-11-03,Toronto Maple Leafs,1,Washington Capitals,2,,,,
1989-11-04,Buffalo Sabres,3,Boston Bruins,3,OT,,,
1989-11-04,New Jersey Devils,3,Calgary Flames,7,,,,
1989-11-04,Pittsburgh Penguins,3,Edmonton Oilers,1,,,,
1989-11-04,Los Angeles Kings,3,Hartford Whalers,6,,,,
1989-11-04,Chicago Blackhawks,0,Minnesota North Stars,3,,,,
1989-11-04,New York Rangers,2,Montreal Canadiens,3,,,,
1989-11-04,Detroit Red Wings,2,New York Islanders,3,,,,
1989-11-04,St. Louis Blues,5,Quebec Nordiques,2,,,,
1989-11-04,Philadelphia Flyers,7,Toronto Maple Leafs,4,,,,
1989-11-05,Los Angeles Kings,3,Buffalo Sabres,5,,,,
1989-11-05,Winnipeg Jets,3,Chicago Blackhawks,4,OT,,,
1989-11-05,New York Islanders,2,Philadelphia Flyers,3,,,,
1989-11-05,Washington Capitals,3,Quebec Nordiques,0,,,,
1989-11-05,Pittsburgh Penguins,3,Vancouver Canucks,5,,,,
1989-11-06,Edmonton Oilers,1,Calgary Flames,5,,,,
1989-11-06,St. Louis Blues,3,Montreal Canadiens,3,OT,,,
1989-11-06,Detroit Red Wings,1,New York Rangers,6,,,,
1989-11-06,Minnesota North Stars,1,Toronto Maple Leafs,2,,,,
1989-11-07,Washington Capitals,5,New York Islanders,3,,,,
1989-11-08,Buffalo Sabres,6,Hartford Whalers,3,,,,
1989-11-08,Calgary Flames,5,Los Angeles Kings,4,,,,
1989-11-08,Quebec Nordiques,3,New Jersey Devils,6,,,,
1989-11-08,Montreal Canadiens,3,New York Rangers,2,,,,
1989-11-08,Vancouver Canucks,2,Winnipeg Jets,3,OT,,,
1989-11-09,Edmonton Oilers,2,Boston Bruins,6,,,,
1989-11-09,Pittsburgh Penguins,3,Chicago Blackhawks,4,,,,
1989-11-09,Detroit Red Wings,1,Minnesota North Stars,5,,,,
1989-11-09,Quebec Nordiques,7,New York Islanders,5,,,,
1989-11-09,Toronto Maple Leafs,4,Philadelphia Flyers,1,,,,
1989-11-09,Montreal Canadiens,1,St. Louis Blues,1,OT,,,
1989-11-10,Vancouver Canucks,2,Buffalo Sabres,4,,,,
1989-11-10,Hartford Whalers,4,Winnipeg Jets,2,,,,
1989-11-10,Boston Bruins,5,Washington Capitals,3,,,,
1989-11-11,Montreal Canadiens,4,Los Angeles Kings,5,,,,
1989-11-11,Calgary Flames,2,Minnesota North Stars,3,OT,,,
1989-11-11,Philadelphia Flyers,7,New Jersey Devils,5,,,,
1989-11-11,Chicago Blackhawks,5,New York Islanders,3,,,,
1989-11-11,Vancouver Canucks,2,Quebec Nordiques,3,,,,
1989-11-11,Pittsburgh Penguins,3,St. Louis Blues,8,,,,
1989-11-11,Detroit Red Wings,2,Toronto Maple Leafs,4,,,,
1989-11-11,Edmonton Oilers,5,Washington Capitals,3,,,,
1989-11-12,Edmonton Oilers,5,Buffalo Sabres,6,,,,
1989-11-12,Hartford Whalers,2,Chicago Blackhawks,4,,,,
1989-11-12,Toronto Maple Leafs,3,Minnesota North Stars,6,,,,
1989-11-12,New York Islanders,2,New York Rangers,4,,,,
1989-11-12,New Jersey Devils,3,Philadelphia Flyers,3,OT,,,
1989-11-12,Calgary Flames,2,Winnipeg Jets,3,,,,
1989-11-14,Los Angeles Kings,8,Calgary Flames,6,,,,
1989-11-14,Hartford Whalers,3,Detroit Red Wings,0,,,,
1989-11-14,Philadelphia Flyers,5,New York Islanders,4,,,,
1989-11-14,New York Rangers,0,Pittsburgh Penguins,6,,,,
1989-11-14,Winnipeg Jets,5,Quebec Nordiques,3,,,,
1989-11-14,Washington Capitals,4,Vancouver Canucks,4,OT,,,
1989-11-15,Los Angeles Kings,2,Edmonton Oilers,2,OT,,,
1989-11-15,Boston Bruins,5,Hartford Whalers,2,,,,
1989-11-15,Winnipeg Jets,1,Montreal Canadiens,5,,,,
1989-11-15,Minnesota North Stars,2,New Jersey Devils,1,OT,,,
1989-11-15,St. Louis Blues,2,Toronto Maple Leafs,5,,,,
1989-11-16,Montreal Canadiens,2,Boston Bruins,3,,,,
1989-11-16,Buffalo Sabres,4,Calgary Flames,4,OT,,,
1989-11-16,St. Louis Blues,7,Detroit Red Wings,2,,,,
1989-11-16,Toronto Maple Leafs,2,New York Islanders,6,,,,
1989-11-16,Minnesota North Stars,3,Philadelphia Flyers,6,,,,
1989-11-16,Quebec Nordiques,2,Pittsburgh Penguins,8,,,,
1989-11-16,Chicago Blackhawks,3,Vancouver Canucks,4,,,,
1989-11-17,Buffalo Sabres,0,Edmonton Oilers,3,,,,
1989-11-17,New York Rangers,4,New Jersey Devils,5,OT,,,
1989-11-18,New Jersey Devils,4,Boston Bruins,6,,,,
1989-11-18,Chicago Blackhawks,4,Calgary Flames,4,OT,,,
1989-11-18,New York Rangers,3,Hartford Whalers,2,,,,
1989-11-18,Washington Capitals,3,Los Angeles Kings,5,,,,
1989-11-18,St. Louis Blues,0,Minnesota North Stars,3,,,,
1989-11-18,Toronto Maple Leafs,3,Montreal Canadiens,4,OT,,,
1989-11-18,Winnipeg Jets,1,Philadelphia Flyers,0,OT,,,
1989-11-18,New York Islanders,3,Pittsburgh Penguins,5,,,,
1989-11-18,Detroit Red Wings,8,Quebec Nordiques,1,,,,
1989-11-19,Chicago Blackhawks,4,Edmonton Oilers,5,OT,,,
1989-11-19,Buffalo Sabres,2,Vancouver Canucks,2,OT,,,
1989-11-20,Calgary Flames,2,Montreal Canadiens,3,,,,
1989-11-20,Winnipeg Jets,3,New York Rangers,3,OT,,,
1989-11-21,Boston Bruins,2,Detroit Red Wings,1,OT,,,
1989-11-21,Vancouver Canucks,3,Edmonton Oilers,4,,,,
1989-11-21,Winnipeg Jets,4,New York Islanders,3,,,,
1989-11-21,Calgary Flames,4,Quebec Nordiques,4,OT,,,
1989-11-21,Minnesota North Stars,4,St. Louis Blues,7,,,,
1989-11-22,New York Rangers,1,Buffalo Sabres,4,,,,
1989-11-22,Quebec Nordiques,4,Hartford Whalers,2,,,,
1989-11-22,Chicago Blackhawks,3,Los Angeles Kings,6,,,,
1989-11-22,Toronto Maple Leafs,3,Minnesota North Stars,6,,,,
1989-11-22,Montreal Canadiens,1,Philadelphia Flyers,5,,,,
1989-11-22,New Jersey Devils,6,Pittsburgh Penguins,3,,,,
1989-11-22,New York Islanders,3,Washington Capitals,5,,,,
1989-11-23,Toronto Maple Leafs,0,Boston Bruins,6,,,,
1989-11-23,St. Louis Blues,5,Winnipeg Jets,2,,,,
1989-11-24,Calgary Flames,2,Detroit Red Wings,3,,,,
1989-11-24,New Jersey Devils,6,Minnesota North Stars,7,,,,
1989-11-24,Edmonton Oilers,1,Philadelphia Flyers,5,,,,
1989-11-24,Pittsburgh Penguins,7,Washington Capitals,4,,,,
1989-11-25,Philadelphia Flyers,2,Hartford Whalers,5,,,,
1989-11-25,Vancouver Canucks,4,Los Angeles Kings,7,,,,
1989-11-25,Boston Bruins,3,Montreal Canadiens,5,,,,
1989-11-25,Edmonton Oilers,7,New York Islanders,2,,,,
1989-11-25,Washington Capitals,4,Pittsburgh Penguins,1,,,,
1989-11-25,Buffalo Sabres,3,Quebec Nordiques,2,,,,
1989-11-25,Calgary Flames,3,St. Louis Blues,3,OT,,,
1989-11-25,New York Rangers,4,Toronto Maple Leafs,7,,,,
1989-11-25,New Jersey Devils,3,Winnipeg Jets,1,,,,
1989-11-26,Hartford Whalers,2,Buffalo Sabres,4,,,,
1989-11-26,Chicago Blackhawks,3,Minnesota North Stars,5,,,,
1989-11-26,Quebec Nordiques,1,New York Rangers,3,,,,
1989-11-26,Los Angeles Kings,3,Vancouver Canucks,3,OT,,,
1989-11-27,Edmonton Oilers,6,Detroit Red Wings,2,,,,
1989-11-28,Buffalo Sabres,4,Hartford Whalers,2,,,,
1989-11-28,New York Islanders,2,New Jersey Devils,3,OT,,,
1989-11-28,Philadelphia Flyers,6,Pittsburgh Penguins,3,,,,
1989-11-28,Boston Bruins,5,St. Louis Blues,1,,,,
1989-11-29,Washington Capitals,5,Detroit Red Wings,3,,,,
1989-11-29,Quebec Nordiques,2,Montreal Canadiens,5,,,,
1989-11-29,Toronto Maple Leafs,3,Vancouver Canucks,2,OT,,,
1989-11-29,New York Rangers,4,Winnipeg Jets,5,,,,
1989-11-30,Buffalo Sabres,1,Boston Bruins,5,,,,
1989-11-30,Minnesota North Stars,2,Calgary Flames,5,,,,
1989-11-30,New York Islanders,2,Chicago Blackhawks,0,,,,
1989-11-30,Edmonton Oilers,7,Los Angeles Kings,6,,,,
1989-11-30,Pittsburgh Penguins,1,Philadelphia Flyers,4,,,,
1989-11-30,Montreal Canadiens,6,Quebec Nordiques,2,,,,
1989-11-30,Hartford Whalers,5,St. Louis Blues,3,,,,
1989-12-01,New Jersey Devils,4,Buffalo Sabres,6,,,,
1989-12-01,New York Rangers,4,Vancouver Canucks,3,,,,
1989-12-01,Detroit Red Wings,3,Winnipeg Jets,3,OT,,,
1989-12-01,Philadelphia Flyers,3,Washington Capitals,2,,,,
1989-12-02,St. Louis Blues,2,Boston Bruins,1,,,,
1989-12-02,Toronto Maple Leafs,4,Calgary Flames,7,,,,
1989-12-02,Minnesota North Stars,1,Edmonton Oilers,6,,,,
1989-12-02,New York Rangers,0,Los Angeles Kings,6,,,,
1989-12-02,Hartford Whalers,4,Montreal Canadiens,3,,,,
1989-12-02,Washington Capitals,5,New Jersey Devils,3,,,,
1989-12-02,Pittsburgh Penguins,7,Quebec Nordiques,4,,,,
1989-12-02,New York Islanders,6,Winnipeg Jets,3,,,,
1989-12-03,St. Louis Blues,3,Buffalo Sabres,4,,,,
1989-12-03,Detroit Red Wings,4,Chicago Blackhawks,3,,,,
1989-12-03,Toronto Maple Leafs,3,Edmonton Oilers,5,,,,
1989-12-03,Boston Bruins,2,Philadelphia Flyers,1,,,,
1989-12-03,Minnesota North Stars,5,Vancouver Canucks,6,,,,
1989-12-05,St. Louis Blues,2,Detroit Red Wings,2,OT,,,
1989-12-05,Buffalo Sabres,0,New York Islanders,3,,,,
1989-12-05,Washington Capitals,4,Philadelphia Flyers,3,,,,
1989-12-05,Boston Bruins,3,Quebec Nordiques,3,OT,,,
1989-12-06,Winnipeg Jets,4,Calgary Flames,3,,,,
1989-12-06,Toronto Maple Leafs,4,Chicago Blackhawks,6,,,,
1989-12-06,New York Islanders,4,Hartford Whalers,3,,,,
1989-12-06,Vancouver Canucks,4,Los Angeles Kings,5,OT,,,
1989-12-06,Montreal Canadiens,4,Minnesota North Stars,1,,,,
1989-12-06,New Jersey Devils,3,New York Rangers,5,,,,
1989-12-06,Washington Capitals,3,Pittsburgh Penguins,5,,,,
1989-12-07,Hartford Whalers,4,Boston Bruins,3,,,,
1989-12-07,Buffalo Sabres,3,Philadelphia Flyers,4,OT,,,
1989-12-07,Toronto Maple Leafs,5,St. Louis Blues,2,,,,
1989-12-08,Minnesota North Stars,1,Detroit Red Wings,2,,,,
1989-12-08,Los Angeles Kings,4,Edmonton Oilers,5,OT,,,
1989-12-08,Pittsburgh Penguins,3,New Jersey Devils,2,,,,
1989-12-08,Montreal Canadiens,6,Winnipeg Jets,6,OT,,,
1989-12-09,Washington Capitals,7,Boston Bruins,3,,,,
1989-12-09,New Jersey Devils,3,Hartford Whalers,7,,,,
1989-12-09,Detroit Red Wings,3,Minnesota North Stars,1,,,,
1989-12-09,New York Rangers,0,New York Islanders,0,OT,,,
1989-12-09,Chicago Blackhawks,6,Pittsburgh Penguins,4,,,,
1989-12-09,Philadelphia Flyers,6,Quebec Nordiques,6,OT,,,
1989-12-09,Vancouver Canucks,4,St. Louis Blues,6,,,,
1989-12-09,Montreal Canadiens,4,Toronto Maple Leafs,7,,,,
1989-12-10,Washington Capitals,3,Buffalo Sabres,4,,,,
1989-12-10,Vancouver Canucks,1,Chicago Blackhawks,7,,,,
1989-12-10,Philadelphia Flyers,4,New York Rangers,2,,,,
1989-12-10,Los Angeles Kings,8,Quebec Nordiques,4,,,,
1989-12-10,Calgary Flames,1,Winnipeg Jets,4,,,,
1989-12-11,Calgary Flames,3,Edmonton Oilers,3,OT,,,
1989-12-11,Los Angeles Kings,2,Montreal Canadiens,2,OT,,,
1989-12-11,St. Louis Blues,1,Toronto Maple Leafs,3,,,,
1989-12-12,Vancouver Canucks,4,Minnesota North Stars,2,,,,
1989-12-12,New Jersey Devils,7,New York Islanders,2,,,,
1989-12-12,Boston Bruins,5,Pittsburgh Penguins,7,,,,
1989-12-13,Boston Bruins,4,Buffalo Sabres,2,,,,
1989-12-13,Toronto Maple Leafs,4,Detroit Red Wings,2,,,,
1989-12-13,Quebec Nordiques,1,Edmonton Oilers,5,,,,
1989-12-13,Los Angeles Kings,5,Hartford Whalers,2,,,,
1989-12-13,Chicago Blackhawks,3,Montreal Canadiens,1,,,,
1989-12-13,New York Islanders,2,New Jersey Devils,5,,,,
1989-12-13,St. Louis Blues,3,New York Rangers,1,,,,
1989-12-13,Vancouver Canucks,3,Winnipeg Jets,3,OT,,,
1989-12-14,Quebec Nordiques,2,Calgary Flames,8,,,,
1989-12-14,Pittsburgh Penguins,4,Minnesota North Stars,4,OT,,,
1989-12-14,Hartford Whalers,3,Philadelphia Flyers,2,,,,
1989-12-15,Chicago Blackhawks,4,Detroit Red Wings,8,,,,
1989-12-15,Los Angeles Kings,5,New Jersey Devils,7,,,,
1989-12-15,Winnipeg Jets,3,Vancouver Canucks,3,OT,,,
1989-12-15,New York Islanders,5,Washington Capitals,3,,,,
1989-12-16,Buffalo Sabres,3,Boston Bruins,1,,,,
1989-12-16,Pittsburgh Penguins,3,Calgary Flames,4,,,,
1989-12-16,Washington Capitals,5,Hartford Whalers,2,,,,
1989-12-16,Detroit Red Wings,1,Montreal Canadiens,3,,,,
1989-12-16,New York Rangers,3,New York Islanders,4,,,,
1989-12-16,Los Angeles Kings,2,Philadelphia Flyers,5,,,,
1989-12-16,Edmonton Oilers,3,St. Louis Blues,3,OT,,,
1989-12-16,Minnesota North Stars,4,Toronto Maple Leafs,3,,,,
1989-12-17,Philadelphia Flyers,3,Buffalo Sabres,4,,,,
1989-12-17,Edmonton Oilers,5,Chicago Blackhawks,6,,,,
1989-12-17,Boston Bruins,1,New Jersey Devils,3,,,,
1989-12-17,Montreal Canadiens,2,New York Rangers,0,,,,
1989-12-17,Quebec Nordiques,2,Vancouver Canucks,2,OT,,,
1989-12-18,St. Louis Blues,3,Toronto Maple Leafs,6,,,,
1989-12-19,Winnipeg Jets,5,Los Angeles Kings,9,,,,
1989-12-19,Edmonton Oilers,5,Minnesota North Stars,0,,,,
1989-12-19,New Jersey Devils,4,New York Islanders,5,OT,,,
1989-12-19,Washington Capitals,2,Philadelphia Flyers,1,,,,
1989-12-19,Hartford Whalers,8,Pittsburgh Penguins,4,,,,
1989-12-19,Calgary Flames,2,Vancouver Canucks,1,,,,
1989-12-20,Vancouver Canucks,1,Calgary Flames,2,OT,,,
1989-12-20,St. Louis Blues,6,Chicago Blackhawks,9,,,,
1989-12-20,Toronto Maple Leafs,2,Detroit Red Wings,4,,,,
1989-12-20,Boston Bruins,3,Hartford Whalers,4,,,,
1989-12-20,Buffalo Sabres,2,New York Rangers,2,OT,,,
1989-12-21,Minnesota North Stars,2,Boston Bruins,4,,,,
1989-12-21,Winnipeg Jets,2,Edmonton Oilers,3,,,,
1989-12-21,Quebec Nordiques,1,Los Angeles Kings,6,,,,
1989-12-21,Washington Capitals,2,Pittsburgh Penguins,5,,,,
1989-12-22,Montreal Canadiens,2,Buffalo Sabres,2,OT,,,
1989-12-22,Toronto Maple Leafs,5,Chicago Blackhawks,3,,,,
1989-12-22,New Jersey Devils,5,Philadelphia Flyers,4,OT,,,
1989-12-23,Detroit Red Wings,5,Boston Bruins,6,,,,
1989-12-23,Calgary Flames,1,Edmonton Oilers,2,,,,
1989-12-23,Minnesota North Stars,3,Hartford Whalers,4,,,,
1989-12-23,Vancouver Canucks,1,Los Angeles Kings,4,,,,
1989-12-23,Philadelphia Flyers,5,Montreal Canadiens,3,,,,
1989-12-23,St. Louis Blues,2,New Jersey Devils,3,,,,
1989-12-23,Pittsburgh Penguins,6,New York Islanders,8,,,,
1989-12-23,Buffalo Sabres,6,Quebec Nordiques,5,,,,
1989-12-23,Chicago Blackhawks,7,Toronto Maple Leafs,5,,,,
1989-12-23,New York Rangers,2,Washington Capitals,3,,,,
1989-12-26,Toronto Maple Leafs,4,Boston Bruins,6,,,,
1989-12-26,Detroit Red Wings,3,Buffalo Sabres,6,,,,
1989-12-26,New Jersey Devils,4,New York Rangers,4,OT,,,
1989-12-26,Hartford Whalers,3,Quebec Nordiques,3,OT,,,
1989-12-26,Chicago Blackhawks,3,St. Louis Blues,8,,,,
1989-12-26,Minnesota North Stars,3,Winnipeg Jets,5,,,,
1989-12-26,Pittsburgh Penguins,3,Washington Capitals,6,,,,
1989-12-27,Philadelphia Flyers,1,Edmonton Oilers,2,,,,
1989-12-27,Calgary Flames,5,Los Angeles Kings,5,OT,,,
1989-12-27,Washington Capitals,3,New Jersey Devils,1,,,,
1989-12-27,New York Rangers,4,Pittsburgh Penguins,7,,,,
1989-12-27,Detroit Red Wings,7,Toronto Maple Leafs,7,OT,,,
1989-12-27,Montreal Canadiens,1,Vancouver Canucks,2,,,,
1989-12-28,Minnesota North Stars,1,Chicago Blackhawks,1,OT,,,
1989-12-28,St. Louis Blues,2,New York Islanders,3,,,,
1989-12-29,Boston Bruins,4,Buffalo Sabres,3,OT,,,
1989-12-29,Winnipeg Jets,2,Calgary Flames,1,OT,,,
1989-12-29,Montreal Canadiens,2,Edmonton Oilers,6,,,,
1989-12-29,New York Rangers,2,New Jersey Devils,3,,,,
1989-12-29,Detroit Red Wings,1,Washington Capitals,2,,,,
1989-12-30,Montreal Canadiens,3,Calgary Flames,5,,,,
